2024-04-10 13:46:15,628 INFO    StreamThr :146008 [internal.py:wandb_internal():86] W&B internal server running at pid: 146008, started at: 2024-04-10 13:46:15.627185
2024-04-10 13:46:15,642 DEBUG   HandlerThread:146008 [handler.py:handle_request():146] handle_request: status
2024-04-10 13:46:15,646 INFO    WriterThread:146008 [datastore.py:open_for_write():87] open: /home/bld/HK_RL/RLagents_v3/wandb/run-20240410_134615-3is7aw1c/run-3is7aw1c.wandb
2024-04-10 13:46:15,647 DEBUG   SenderThread:146008 [sender.py:send():379] send: header
2024-04-10 13:46:15,673 DEBUG   SenderThread:146008 [sender.py:send():379] send: run
2024-04-10 13:46:16,247 INFO    SenderThread:146008 [dir_watcher.py:__init__():211] watching files in: /home/bld/HK_RL/RLagents_v3/wandb/run-20240410_134615-3is7aw1c/files
2024-04-10 13:46:16,247 INFO    SenderThread:146008 [sender.py:_start_run_threads():1124] run started: 3is7aw1c with start time 1712727975.624491
2024-04-10 13:46:16,306 DEBUG   HandlerThread:146008 [handler.py:handle_request():146] handle_request: check_version
2024-04-10 13:46:16,307 DEBUG   SenderThread:146008 [sender.py:send_request():406] send_request: check_version
2024-04-10 13:46:16,469 DEBUG   HandlerThread:146008 [handler.py:handle_request():146] handle_request: run_start
2024-04-10 13:46:16,487 DEBUG   HandlerThread:146008 [system_info.py:__init__():26] System info init
2024-04-10 13:46:16,487 DEBUG   HandlerThread:146008 [system_info.py:__init__():41] System info init done
2024-04-10 13:46:16,487 INFO    HandlerThread:146008 [system_monitor.py:start():194] Starting system monitor
2024-04-10 13:46:16,488 INFO    HandlerThread:146008 [system_monitor.py:probe():214] Collecting system info
2024-04-10 13:46:16,489 INFO    SystemMonitor:146008 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-10 13:46:16,495 INFO    SystemMonitor:146008 [interfaces.py:start():190] Started cpu monitoring
2024-04-10 13:46:16,501 INFO    SystemMonitor:146008 [interfaces.py:start():190] Started disk monitoring
2024-04-10 13:46:16,505 INFO    SystemMonitor:146008 [interfaces.py:start():190] Started gpu monitoring
2024-04-10 13:46:16,509 INFO    SystemMonitor:146008 [interfaces.py:start():190] Started memory monitoring
2024-04-10 13:46:16,514 INFO    SystemMonitor:146008 [interfaces.py:start():190] Started network monitoring
2024-04-10 13:46:16,566 DEBUG   HandlerThread:146008 [system_info.py:probe():150] Probing system
2024-04-10 13:46:16,578 DEBUG   HandlerThread:146008 [system_info.py:_probe_git():135] Probing git
2024-04-10 13:46:16,602 DEBUG   HandlerThread:146008 [system_info.py:_probe_git():143] Probing git done
2024-04-10 13:46:16,603 DEBUG   HandlerThread:146008 [system_info.py:probe():198] Probing system done
