2024-04-10 12:22:23,282 INFO    StreamThr :107141 [internal.py:wandb_internal():86] W&B internal server running at pid: 107141, started at: 2024-04-10 12:22:23.280955
2024-04-10 12:22:23,290 DEBUG   HandlerThread:107141 [handler.py:handle_request():146] handle_request: status
2024-04-10 12:22:23,293 INFO    WriterThread:107141 [datastore.py:open_for_write():87] open: /home/bld/HK_RL/RLagents_v3/wandb/run-20240410_122223-gi5kqaan/run-gi5kqaan.wandb
2024-04-10 12:22:23,295 DEBUG   SenderThread:107141 [sender.py:send():379] send: header
2024-04-10 12:22:23,295 DEBUG   SenderThread:107141 [sender.py:send():379] send: run
2024-04-10 12:22:23,850 INFO    SenderThread:107141 [dir_watcher.py:__init__():211] watching files in: /home/bld/HK_RL/RLagents_v3/wandb/run-20240410_122223-gi5kqaan/files
2024-04-10 12:22:23,851 INFO    SenderThread:107141 [sender.py:_start_run_threads():1124] run started: gi5kqaan with start time 1712722943.278771
2024-04-10 12:22:23,889 DEBUG   HandlerThread:107141 [handler.py:handle_request():146] handle_request: check_version
2024-04-10 12:22:23,890 DEBUG   SenderThread:107141 [sender.py:send_request():406] send_request: check_version
2024-04-10 12:22:24,059 DEBUG   HandlerThread:107141 [handler.py:handle_request():146] handle_request: run_start
2024-04-10 12:22:24,074 DEBUG   HandlerThread:107141 [system_info.py:__init__():26] System info init
2024-04-10 12:22:24,074 DEBUG   HandlerThread:107141 [system_info.py:__init__():41] System info init done
2024-04-10 12:22:24,074 INFO    HandlerThread:107141 [system_monitor.py:start():194] Starting system monitor
2024-04-10 12:22:24,076 INFO    HandlerThread:107141 [system_monitor.py:probe():214] Collecting system info
2024-04-10 12:22:24,077 INFO    SystemMonitor:107141 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-10 12:22:24,081 INFO    SystemMonitor:107141 [interfaces.py:start():190] Started cpu monitoring
2024-04-10 12:22:24,092 INFO    SystemMonitor:107141 [interfaces.py:start():190] Started disk monitoring
2024-04-10 12:22:24,096 INFO    SystemMonitor:107141 [interfaces.py:start():190] Started gpu monitoring
2024-04-10 12:22:24,103 INFO    SystemMonitor:107141 [interfaces.py:start():190] Started memory monitoring
2024-04-10 12:22:24,107 INFO    SystemMonitor:107141 [interfaces.py:start():190] Started network monitoring
2024-04-10 12:22:24,149 DEBUG   HandlerThread:107141 [system_info.py:probe():150] Probing system
2024-04-10 12:22:24,158 DEBUG   HandlerThread:107141 [gitlib.py:_init_repo():56] git repository is invalid
2024-04-10 12:22:24,158 DEBUG   HandlerThread:107141 [system_info.py:probe():198] Probing system done
